id|name|spotify_link
6ryjbFyWBZho9KGXqKZdqQ|Bob James|https://open.spotify.com/embed/artist/6ryjbFyWBZho9KGXqKZdqQ
738mtzwIQeE86JQQbsNssS|Nueva Rumba|https://open.spotify.com/embed/artist/738mtzwIQeE86JQQbsNssS
4Gd6M7Ceuk2MBGNJl9ozk8|Mike Mainieri|https://open.spotify.com/embed/artist/4Gd6M7Ceuk2MBGNJl9ozk8
0zf3ZpfP2eF1MD71PUGmQZ|Flux Quartet|https://open.spotify.com/embed/artist/0zf3ZpfP2eF1MD71PUGmQZ
3j768jlsTvAm20LvqIJlqO|Jimmy Greene|https://open.spotify.com/embed/artist/3j768jlsTvAm20LvqIJlqO
36YE6h8aN09ZKG4EhneDSf|Joe Lovano|https://open.spotify.com/embed/artist/36YE6h8aN09ZKG4EhneDSf
3YO63Be7QxrxqBQtgKc4Oc|Tom Harrell|https://open.spotify.com/embed/artist/3YO63Be7QxrxqBQtgKc4Oc
2xJ2HMpwwLY36bkjT6sJkD|Don Byron|https://open.spotify.com/embed/artist/2xJ2HMpwwLY36bkjT6sJkD
3rHBApuFwaJy65f7vWQJLr|Andy Summers|https://open.spotify.com/embed/artist/3rHBApuFwaJy65f7vWQJLr
7JKxHxFqRN91aEhaGFagBs|D. D. Jackson|https://open.spotify.com/embed/artist/7JKxHxFqRN91aEhaGFagBs
44n5DBZU45l1DVH3mGYXov|Drums and Tuba|https://open.spotify.com/embed/artist/44n5DBZU45l1DVH3mGYXov
7mhaT0NRbww4CS9TNuxbrR|Readymade|https://open.spotify.com/embed/artist/7mhaT0NRbww4CS9TNuxbrR
0MafgAUSjC3O43AJ5b5YFh|Goats In Trees|https://open.spotify.com/embed/artist/0MafgAUSjC3O43AJ5b5YFh
4ZWvN9FEfdTea1SEHjpTNi|Pinback|https://open.spotify.com/embed/artist/4ZWvN9FEfdTea1SEHjpTNi
25MkkfEousyfp2eyh38FUl|Lucio Dalla|https://open.spotify.com/embed/artist/25MkkfEousyfp2eyh38FUl
2QezBWDHOoFeVCM3wlzTDu|Tosca|https://open.spotify.com/embed/artist/2QezBWDHOoFeVCM3wlzTDu
53kDI3KVrY4ZVj1yPLxy8U|American Cream Team|https://open.spotify.com/embed/artist/53kDI3KVrY4ZVj1yPLxy8U
3CgFQVOvg4sK8vaGtXPIJ4|Big Bub|https://open.spotify.com/embed/artist/3CgFQVOvg4sK8vaGtXPIJ4
0V51lMRN33GGT6cwyjmnsf|Kim Stephens|https://open.spotify.com/embed/artist/0V51lMRN33GGT6cwyjmnsf
0ME1RawvWt3qOJnYnxVqeh|Masta Killa|https://open.spotify.com/embed/artist/0ME1RawvWt3qOJnYnxVqeh
16NBiGyFumH2ogPSglNPVj|Drums & Tuba|https://open.spotify.com/embed/artist/16NBiGyFumH2ogPSglNPVj
7bkm41OaTg2flicTu0ddKE|Calico System|https://open.spotify.com/embed/artist/7bkm41OaTg2flicTu0ddKE
5I22u9LXP5xKHeCRlHTUZ5|Trench Dogs|https://open.spotify.com/embed/artist/5I22u9LXP5xKHeCRlHTUZ5
2W9AvsdGQtpFkJrkfwSaOk|SETI|https://open.spotify.com/embed/artist/2W9AvsdGQtpFkJrkfwSaOk
2RO1mtH23T9wmxu5qMdXbh|From The Bogs Of Aughiska|https://open.spotify.com/embed/artist/2RO1mtH23T9wmxu5qMdXbh
4TibSnZoSUatM8r5pqRMa9|Stíofán De Roiste|https://open.spotify.com/embed/artist/4TibSnZoSUatM8r5pqRMa9
1LA9Zn3bgZCPA1VJVEvDa0|Joachim Raff|https://open.spotify.com/embed/artist/1LA9Zn3bgZCPA1VJVEvDa0
4eWx4wVLWtEchWREiD5Wy8|Mannheim String Quartet|https://open.spotify.com/embed/artist/4eWx4wVLWtEchWREiD5Wy8
2UhKFJKXEalEOCWHP7nnOZ|Katy Wehr|https://open.spotify.com/embed/artist/2UhKFJKXEalEOCWHP7nnOZ
2yzxX2DI9LFK8VFTyW2zZ8|Joe Satriani|https://open.spotify.com/embed/artist/2yzxX2DI9LFK8VFTyW2zZ8
11KGaJ2kOil9ljjqAqpYcv|Kass Richards|https://open.spotify.com/embed/artist/11KGaJ2kOil9ljjqAqpYcv
1tcgfoMTT1szjUeaikxRjA|Ryuichi Sakamoto|https://open.spotify.com/embed/artist/1tcgfoMTT1szjUeaikxRjA
5I2hMUcztc6QbzkyLskdt4|The Birthday Party|https://open.spotify.com/embed/artist/5I2hMUcztc6QbzkyLskdt4
69NjH5MsRLr0CX0zSlGmN3|Jake Shimabukuro|https://open.spotify.com/embed/artist/69NjH5MsRLr0CX0zSlGmN3
4sTm9ikfgEjZajSfROqMG7|Harald Sack Ziegler|https://open.spotify.com/embed/artist/4sTm9ikfgEjZajSfROqMG7
5ISzDnd0mlP3B6wUkKVs9M|Ari Hest|https://open.spotify.com/embed/artist/5ISzDnd0mlP3B6wUkKVs9M
31jYNn7CaQ8xniqpj01Nxt|Vinnie Paz|https://open.spotify.com/embed/artist/31jYNn7CaQ8xniqpj01Nxt
0Zji66LHK0QCC8AUMuyp3h|Guilty Simpson|https://open.spotify.com/embed/artist/0Zji66LHK0QCC8AUMuyp3h
3mAkLR3PnEXXhqVBC1Vbtz|Diamond D|https://open.spotify.com/embed/artist/3mAkLR3PnEXXhqVBC1Vbtz
1ZJlXFkFDBsjSuYyjVcMkk|Chali 2na|https://open.spotify.com/embed/artist/1ZJlXFkFDBsjSuYyjVcMkk
1rpgRF0ch5otJ2Cu7NwwX4|Prince Po|https://open.spotify.com/embed/artist/1rpgRF0ch5otJ2Cu7NwwX4
2fSaE6BXtQy0x7R7v9IOmZ|Aesop Rock|https://open.spotify.com/embed/artist/2fSaE6BXtQy0x7R7v9IOmZ
5FgkTUuCNKDlilidPvZqOq|Scott Joplin|https://open.spotify.com/embed/artist/5FgkTUuCNKDlilidPvZqOq
67UL1dFPdXgJCBSRRyRGgi|Benjamin Loeb|https://open.spotify.com/embed/artist/67UL1dFPdXgJCBSRRyRGgi
58pnb1GBwqUnHlxmp9aawX|Arthur Marshall|https://open.spotify.com/embed/artist/58pnb1GBwqUnHlxmp9aawX
755BiDaSolMGHh4WZelbcP|Rachel Unthank And The Winterset|https://open.spotify.com/embed/artist/755BiDaSolMGHh4WZelbcP
2Ehx7YfTMksORGtHDUXG3I|Solace|https://open.spotify.com/embed/artist/2Ehx7YfTMksORGtHDUXG3I
3KMR2Qv1uE6eNA0koPhvBz|Push Button Objects|https://open.spotify.com/embed/artist/3KMR2Qv1uE6eNA0koPhvBz
6oMuImdp5ZcFhWP0ESe6mG|Migos|https://open.spotify.com/embed/artist/6oMuImdp5ZcFhWP0ESe6mG
7haAGMd9CRMunxqPSeanw7|DJ RayG|https://open.spotify.com/embed/artist/7haAGMd9CRMunxqPSeanw7
5lHRUCqkQZCIWeX7xG4sYT|Rich Homie Quan|https://open.spotify.com/embed/artist/5lHRUCqkQZCIWeX7xG4sYT
1pbHrVayIcVpHI9z97u4bK|Bingo Players|https://open.spotify.com/embed/artist/1pbHrVayIcVpHI9z97u4bK
6FyRbuLLpPFzeI63apcfLi|Olav Basoski|https://open.spotify.com/embed/artist/6FyRbuLLpPFzeI63apcfLi
1Znqc29CkIudezbCrSWZPj|Mikey Junior|https://open.spotify.com/embed/artist/1Znqc29CkIudezbCrSWZPj
2giPdYEC3rlTTtSCIUTJHA|Malchus|https://open.spotify.com/embed/artist/2giPdYEC3rlTTtSCIUTJHA
57OTTQNo2lt78ydJsxwOLm|Manual|https://open.spotify.com/embed/artist/57OTTQNo2lt78ydJsxwOLm
1WOhabhnnH1k6KcD81xGD1|Airiel|https://open.spotify.com/embed/artist/1WOhabhnnH1k6KcD81xGD1
3yETcd6deerTsw8RJDqW01|Stella Tran|https://open.spotify.com/embed/artist/3yETcd6deerTsw8RJDqW01
0ObFwq8w8SfMs0xQqafq6y|Elliot Goldenthal|https://open.spotify.com/embed/artist/0ObFwq8w8SfMs0xQqafq6y
6jTjjAjvYvMYfaqi837p5x|L'Arc-en-Ciel|https://open.spotify.com/embed/artist/6jTjjAjvYvMYfaqi837p5x
25SlG7DRm6S8rHgZTLOZxx|Heidecker & Wood|https://open.spotify.com/embed/artist/25SlG7DRm6S8rHgZTLOZxx
0oIls1SE66gDuk4BZObFaN|Albert Pla|https://open.spotify.com/embed/artist/0oIls1SE66gDuk4BZObFaN
1S8bX9opXYLkPIp7WPhySa|Pascal Comelade|https://open.spotify.com/embed/artist/1S8bX9opXYLkPIp7WPhySa
00G1NTDAoU7rBpjG4KoYAM|DJ Krush|https://open.spotify.com/embed/artist/00G1NTDAoU7rBpjG4KoYAM
2heJBVxokReIGx7rCiiIOS|Shuuzan Morita|https://open.spotify.com/embed/artist/2heJBVxokReIGx7rCiiIOS
17j0XhdEe4L1bT9Mqpl3Fv|Tetsuro Naito|https://open.spotify.com/embed/artist/17j0XhdEe4L1bT9Mqpl3Fv
1aciYwv48hojzee4rmFnOv|Shiuuza Naito|https://open.spotify.com/embed/artist/1aciYwv48hojzee4rmFnOv
3OhHV4DYkMVUXMHNcPl4hG|Tatsuki|https://open.spotify.com/embed/artist/3OhHV4DYkMVUXMHNcPl4hG
1uGfwuaACrc6KkoBoeKia0|Shin'ichi Kinoshita|https://open.spotify.com/embed/artist/1uGfwuaACrc6KkoBoeKia0
0ryCoBm9bKkKMijY43kEMQ|Slovak Radio Orchestra|https://open.spotify.com/embed/artist/0ryCoBm9bKkKMijY43kEMQ
09VO2rhU7R4nz48drpzzMt|Rannveig Braga|https://open.spotify.com/embed/artist/09VO2rhU7R4nz48drpzzMt
7c5yOkCW4zDqApJ5h968m2|Cantori New York|https://open.spotify.com/embed/artist/7c5yOkCW4zDqApJ5h968m2
5dN4R923JnvWvqlJ43RF4y|Chris Trakas|https://open.spotify.com/embed/artist/5dN4R923JnvWvqlJ43RF4y
3bj02LbeFJBsyt8C0uH3yK|Jennifer Peterson|https://open.spotify.com/embed/artist/3bj02LbeFJBsyt8C0uH3yK
3bUZq6lgPH87iAh8ah21es|Mileece|https://open.spotify.com/embed/artist/3bUZq6lgPH87iAh8ah21es
60oPm94IK14iPqnGwkbw8x|be your own PET|https://open.spotify.com/embed/artist/60oPm94IK14iPqnGwkbw8x
0BS8IrFmvK1tXenMULjwem|Giovanni Pierluigi da Palestrina|https://open.spotify.com/embed/artist/0BS8IrFmvK1tXenMULjwem
4p6DfIA6NnKmWeRgDJPLT0|Chanticleer|https://open.spotify.com/embed/artist/4p6DfIA6NnKmWeRgDJPLT0
1ipwWfCXxOgXWWnqNP8yFQ|Matthew Oltman|https://open.spotify.com/embed/artist/1ipwWfCXxOgXWWnqNP8yFQ
61tgIUsrOcw3AMTLxuZHr1|Andrea Gabrieli|https://open.spotify.com/embed/artist/61tgIUsrOcw3AMTLxuZHr1
5iAhVgz6P8Nylxijb0C65v|Claudio Monteverdi|https://open.spotify.com/embed/artist/5iAhVgz6P8Nylxijb0C65v
4hUo5ve8EYdMkRQzCZmdcS|Kirke Mechem|https://open.spotify.com/embed/artist/4hUo5ve8EYdMkRQzCZmdcS
2p8klFrXSCaEa21AiR7IJT|Sarah Hopkins|https://open.spotify.com/embed/artist/2p8klFrXSCaEa21AiR7IJT
7MOUyX1yT017l1Zt0mExIA|Harold Arlen|https://open.spotify.com/embed/artist/7MOUyX1yT017l1Zt0mExIA
1muC8wXckNFZnFXdh9bWcI|Steve Barnett|https://open.spotify.com/embed/artist/1muC8wXckNFZnFXdh9bWcI
1v5hoRyO2K9NNPm8GVOPEe|Tommy Sims|https://open.spotify.com/embed/artist/1v5hoRyO2K9NNPm8GVOPEe
3inGgxkQyzp3T3OZf25UbA|Kristaps Sorins|https://open.spotify.com/embed/artist/3inGgxkQyzp3T3OZf25UbA
0Fqx2WB3As0hMlVGII3TMh|Andris Sejans|https://open.spotify.com/embed/artist/0Fqx2WB3As0hMlVGII3TMh
3YwY9KSxS54K7cUQwifbmS|Mason Bates|https://open.spotify.com/embed/artist/3YwY9KSxS54K7cUQwifbmS
0ngc7y6O8LCnsnfxCaEWUe|Joseph H. Jennings|https://open.spotify.com/embed/artist/0ngc7y6O8LCnsnfxCaEWUe
35y6unM66rGPWHTRFNrqKS|Anonymous |https://open.spotify.com/embed/artist/35y6unM66rGPWHTRFNrqKS
1ZE4WQGWxCmRp9ccKXOjJg|Erika Lloyd|https://open.spotify.com/embed/artist/1ZE4WQGWxCmRp9ccKXOjJg
2xbZlwZYOFidumd74LVF2q|Vince Peterson|https://open.spotify.com/embed/artist/2xbZlwZYOFidumd74LVF2q
37uLId6Z5ZXCx19vuruvv5|Hot Chip|https://open.spotify.com/embed/artist/37uLId6Z5ZXCx19vuruvv5
6bFn0wonviH3NJmY1FSNkZ|Colin Linden|https://open.spotify.com/embed/artist/6bFn0wonviH3NJmY1FSNkZ
60ht0hWRy1yjUDfNsLuHuP|Lucinda Williams|https://open.spotify.com/embed/artist/60ht0hWRy1yjUDfNsLuHuP
43zvSKiJXk1dzluo4Vum5J|Sam Chatmon|https://open.spotify.com/embed/artist/43zvSKiJXk1dzluo4Vum5J
1ZDyLVSocNOhvpDsSiQoio|Laszlo|https://open.spotify.com/embed/artist/1ZDyLVSocNOhvpDsSiQoio
78N1EQEcx8LMwTWyl191tq|Doug Wamble|https://open.spotify.com/embed/artist/78N1EQEcx8LMwTWyl191tq
1PgFsM25OY3jqpqtIO77iA|Folkstorm|https://open.spotify.com/embed/artist/1PgFsM25OY3jqpqtIO77iA
174yhQdHRtoWDlvtZ15NuK|Stuart Dempster|https://open.spotify.com/embed/artist/174yhQdHRtoWDlvtZ15NuK
3nNs3fKoNiAHgx4B6p5fYA|Panaiotis|https://open.spotify.com/embed/artist/3nNs3fKoNiAHgx4B6p5fYA
3sILhd3JYkhVDMy7CVhpZ7|I-Roy|https://open.spotify.com/embed/artist/3sILhd3JYkhVDMy7CVhpZ7
5DP1O2E2VeWpAeDslexqws|Backlash|https://open.spotify.com/embed/artist/5DP1O2E2VeWpAeDslexqws
3PjtmMdeYx3Dg49ZRLS27J|Tapes 'n Tapes|https://open.spotify.com/embed/artist/3PjtmMdeYx3Dg49ZRLS27J
1LavcNBtg6Lwe3lH8RKWPI|Aulis Sallinen|https://open.spotify.com/embed/artist/1LavcNBtg6Lwe3lH8RKWPI
674gl6MLgve4uRB8NjP6Fv|Hanna Juutilainen|https://open.spotify.com/embed/artist/674gl6MLgve4uRB8NjP6Fv
0SyO7lpmlXmJJT7bZTHBMA|Finnish Chamber Orchestra|https://open.spotify.com/embed/artist/0SyO7lpmlXmJJT7bZTHBMA
0AONkUEodQkpkdO5Wul6hE|Okko Kamu|https://open.spotify.com/embed/artist/0AONkUEodQkpkdO5Wul6hE
7yQx1UYRuzjouQd4QpMDJr|Grynpyret|https://open.spotify.com/embed/artist/7yQx1UYRuzjouQd4QpMDJr
1YznSk5tLLp9BnzuNgghrZ|8 Graves|https://open.spotify.com/embed/artist/1YznSk5tLLp9BnzuNgghrZ
01QTIT5P1pFP3QnnFSdsJf|Lupe Fiasco|https://open.spotify.com/embed/artist/01QTIT5P1pFP3QnnFSdsJf
5Gcwu8k019sVsmNoEOiFvd|Wildstyle|https://open.spotify.com/embed/artist/5Gcwu8k019sVsmNoEOiFvd
2qbLM1AGCjpzC3PcOFMFU5|Hagood Hardy|https://open.spotify.com/embed/artist/2qbLM1AGCjpzC3PcOFMFU5
3lYDYx5OUgPVrVvFLCCRB7|Carol Rosenberger|https://open.spotify.com/embed/artist/3lYDYx5OUgPVrVvFLCCRB7
0MvSBMGRQJY3mRwIbJsqF1|Royal Philharmonic Orchestra|https://open.spotify.com/embed/artist/0MvSBMGRQJY3mRwIbJsqF1
6dg4xqm9InvCIZwVil23Yg|James DePreist|https://open.spotify.com/embed/artist/6dg4xqm9InvCIZwVil23Yg
7htVGwGw3uAa7Axft4MTnx|Martha Wash|https://open.spotify.com/embed/artist/7htVGwGw3uAa7Axft4MTnx
0bheL7KwxllvihdqChlFOA|Rhythm Collision|https://open.spotify.com/embed/artist/0bheL7KwxllvihdqChlFOA
3lZdv7DA61r9ALZ8ew46W9|Deidre 'Spin' Roper|https://open.spotify.com/embed/artist/3lZdv7DA61r9ALZ8ew46W9
75NLTo547GvC8W5gmRDLLn|Lisa Fischer|https://open.spotify.com/embed/artist/75NLTo547GvC8W5gmRDLLn
2XzmapOdG0v6RgTk6pD0QG|John Marsh|https://open.spotify.com/embed/artist/2XzmapOdG0v6RgTk6pD0QG
1sylrdKARMDYTJbs8IPWGy|London Mozart Players|https://open.spotify.com/embed/artist/1sylrdKARMDYTJbs8IPWGy
0GlFlZLYjxYakEMBgiYvu9|Matthias Bamert|https://open.spotify.com/embed/artist/0GlFlZLYjxYakEMBgiYvu9
7wcHMGR7dRkkqgKPBD0Pxt|Kafani|https://open.spotify.com/embed/artist/7wcHMGR7dRkkqgKPBD0Pxt
3ELRrHHfJKUwhjuA8Dsxme|London|https://open.spotify.com/embed/artist/3ELRrHHfJKUwhjuA8Dsxme
5mYW5ZOpkvIcoET8B6Y1Fi|Beeda Weeda|https://open.spotify.com/embed/artist/5mYW5ZOpkvIcoET8B6Y1Fi
6Jl1J3fFLlVBYFa8lPKhf8|Lee Majors|https://open.spotify.com/embed/artist/6Jl1J3fFLlVBYFa8lPKhf8
4CS0gt0b4Fjiou5yymaKqk|G-Stack|https://open.spotify.com/embed/artist/4CS0gt0b4Fjiou5yymaKqk
4hSGrfIm5xRloHXESKxrFd|Richie Rich|https://open.spotify.com/embed/artist/4hSGrfIm5xRloHXESKxrFd
0e3TXa6cyJQl5vE6DFHfjT|Shady Nate|https://open.spotify.com/embed/artist/0e3TXa6cyJQl5vE6DFHfjT
5XMPTO7l1cFmWU4VcM5QTs|Agerman|https://open.spotify.com/embed/artist/5XMPTO7l1cFmWU4VcM5QTs
7fJy3VGVUCNVGrVrI1nv6x|Sweetback|https://open.spotify.com/embed/artist/7fJy3VGVUCNVGrVrI1nv6x
6qH8rrIe7sh8o6nl0f4bnL|Lanterna|https://open.spotify.com/embed/artist/6qH8rrIe7sh8o6nl0f4bnL
2fLBFKw2rYv2R4d423JTO2|Praxi|https://open.spotify.com/embed/artist/2fLBFKw2rYv2R4d423JTO2
4dy6HfhYeD4vNBb6IggcAH|Roger Yeardley|https://open.spotify.com/embed/artist/4dy6HfhYeD4vNBb6IggcAH
0Uy738C1kYFpGDhbmiWb4S|Balance Allstars|https://open.spotify.com/embed/artist/0Uy738C1kYFpGDhbmiWb4S
1Dvfqq39HxvCJ3GvfeIFuT|Mastodon|https://open.spotify.com/embed/artist/1Dvfqq39HxvCJ3GvfeIFuT
4NSbUIfUAkaedUIm8eJ631|Pato Fu|https://open.spotify.com/embed/artist/4NSbUIfUAkaedUIm8eJ631
7sbhauFwWAowzbg8yrm6wK|Andreas Dorau|https://open.spotify.com/embed/artist/7sbhauFwWAowzbg8yrm6wK
2v8x2vkTggF9B0ew0LrHsD|The Skolars|https://open.spotify.com/embed/artist/2v8x2vkTggF9B0ew0LrHsD
3tRqvT7FoScxartUAj68Wp|KEMURI|https://open.spotify.com/embed/artist/3tRqvT7FoScxartUAj68Wp
0mEmjvBVNeqQJV4zC04ijE|Link 80|https://open.spotify.com/embed/artist/0mEmjvBVNeqQJV4zC04ijE
1sFGXyr0cFp5NDlR5sxrCS|Animal Chin|https://open.spotify.com/embed/artist/1sFGXyr0cFp5NDlR5sxrCS
39SHE0njwdXaovkzAdr4Uv|Unsteady|https://open.spotify.com/embed/artist/39SHE0njwdXaovkzAdr4Uv
1JtLpCQoVaQwVau67wMEmy|Sprawl|https://open.spotify.com/embed/artist/1JtLpCQoVaQwVau67wMEmy
1G53axgcQLgCHvjEVXbv5G|Four|https://open.spotify.com/embed/artist/1G53axgcQLgCHvjEVXbv5G
1dPINjt8T1qY4KdclHTo4b|Pocket Lent|https://open.spotify.com/embed/artist/1dPINjt8T1qY4KdclHTo4b
0kXXeTc22dZYypPuJst0o4|Smog UK|https://open.spotify.com/embed/artist/0kXXeTc22dZYypPuJst0o4
1Eei5P7QtgTA0ol0w4Stca|The Chinkees|https://open.spotify.com/embed/artist/1Eei5P7QtgTA0ol0w4Stca
24xmEifyQyXZEWY5zL3yEB|The Absence|https://open.spotify.com/embed/artist/24xmEifyQyXZEWY5zL3yEB
6y29polqxIbOLnSy2U1uFL|Rude Bones|https://open.spotify.com/embed/artist/6y29polqxIbOLnSy2U1uFL
7DDKy9c6i2JVqAx29IkKRH|Thumper|https://open.spotify.com/embed/artist/7DDKy9c6i2JVqAx29IkKRH
4nHQsN3Fh8StZ2544nks3i|Falling Sickness|https://open.spotify.com/embed/artist/4nHQsN3Fh8StZ2544nks3i
7pFPQhgDNhvA12RRn89zwJ|Missile Command|https://open.spotify.com/embed/artist/7pFPQhgDNhvA12RRn89zwJ
1TbYupFfyThVOE79skyzxo|The Peacocks|https://open.spotify.com/embed/artist/1TbYupFfyThVOE79skyzxo
7HBCNKSEWbr7sdm1A2go9e|Stinkaholic|https://open.spotify.com/embed/artist/7HBCNKSEWbr7sdm1A2go9e
6Xvum4vndYItYC0lcBt6Bn|Blindspot|https://open.spotify.com/embed/artist/6Xvum4vndYItYC0lcBt6Bn
6glQCSuzgkNeB7oVMIkiYi|The Hippos|https://open.spotify.com/embed/artist/6glQCSuzgkNeB7oVMIkiYi
0WgiEOrXlaXJGHKhkd9s4s|The Aquabats!|https://open.spotify.com/embed/artist/0WgiEOrXlaXJGHKhkd9s4s
64VwIdYRx68gbjK8ZHhJu4|Aks Mamma|https://open.spotify.com/embed/artist/64VwIdYRx68gbjK8ZHhJu4
7ddEExcNWHxN2fwS1kTwkk|Potshot|https://open.spotify.com/embed/artist/7ddEExcNWHxN2fwS1kTwkk
1oDXMBplT644SsBv5mXGrA|Sam the Butcher|https://open.spotify.com/embed/artist/1oDXMBplT644SsBv5mXGrA
4zYmn9QW7Fzd7DzJsK9LyT|Against All Authority|https://open.spotify.com/embed/artist/4zYmn9QW7Fzd7DzJsK9LyT
1jteNNEz2fLM4pF5ezFr5f|Buck-O-Nine|https://open.spotify.com/embed/artist/1jteNNEz2fLM4pF5ezFr5f
6mTpQX4pVp0Fx4zNWycwf4|Plinko|https://open.spotify.com/embed/artist/6mTpQX4pVp0Fx4zNWycwf4
2X1RUceSS4pXyYhRsALUej|Pressure Flip|https://open.spotify.com/embed/artist/2X1RUceSS4pXyYhRsALUej
7E0d08PlIpctm4pXqhdaBn|The Ecclectics|https://open.spotify.com/embed/artist/7E0d08PlIpctm4pXqhdaBn
18ncx1pk4eiAeDnpcP2n7a|Flat Planet|https://open.spotify.com/embed/artist/18ncx1pk4eiAeDnpcP2n7a
6BhJtndfqL4E0eO0ZGKrhY|Bruce Lee Band|https://open.spotify.com/embed/artist/6BhJtndfqL4E0eO0ZGKrhY
1ynkOprKAcQ6uvsulboAnk|Calika|https://open.spotify.com/embed/artist/1ynkOprKAcQ6uvsulboAnk
7gnwcYbRYUAS5eCLxDNXhG|He Can Jog|https://open.spotify.com/embed/artist/7gnwcYbRYUAS5eCLxDNXhG
1cs4Vvpb4llzR42JBjNXDj|Mike Park|https://open.spotify.com/embed/artist/1cs4Vvpb4llzR42JBjNXDj
3071cq2qqdqS1SdwWdFYtF|Softball|https://open.spotify.com/embed/artist/3071cq2qqdqS1SdwWdFYtF
5yi5G3E4cFIGpnUqhP9MuA|The Honor System|https://open.spotify.com/embed/artist/5yi5G3E4cFIGpnUqhP9MuA
4tju6hNZmAw0jtLCaHPvm2|Blue Meanies|https://open.spotify.com/embed/artist/4tju6hNZmAw0jtLCaHPvm2
3l4rRK7zL537twQBI967Bq|POLYSICS|https://open.spotify.com/embed/artist/3l4rRK7zL537twQBI967Bq
4PKAg3S6JyEG8N9wgjD0fu|Smoking Popes|https://open.spotify.com/embed/artist/4PKAg3S6JyEG8N9wgjD0fu
3Mznpiif5P417XKT01emXQ|Astropop 3|https://open.spotify.com/embed/artist/3Mznpiif5P417XKT01emXQ
0nbDjMd2mljZ40gLh7esOK|Trust Foundation|https://open.spotify.com/embed/artist/0nbDjMd2mljZ40gLh7esOK
3HZxpVbO3lPIfvXbnTOkeN|King Apparatus|https://open.spotify.com/embed/artist/3HZxpVbO3lPIfvXbnTOkeN
1kCnkCPBvBQFZv6njWcD7x|MU330|https://open.spotify.com/embed/artist/1kCnkCPBvBQFZv6njWcD7x
70ucwKbI4yNg0dbMDOq3wL|Pushover|https://open.spotify.com/embed/artist/70ucwKbI4yNg0dbMDOq3wL
4jfWymd4wLosnhFwl5lhZJ|ee|https://open.spotify.com/embed/artist/4jfWymd4wLosnhFwl5lhZJ
42mSLVFFq3vDwCyTK133f0|Space Giants|https://open.spotify.com/embed/artist/42mSLVFFq3vDwCyTK133f0
7rCVe3W6E37VMHBHJXB6xD|Big D and the Kids Table|https://open.spotify.com/embed/artist/7rCVe3W6E37VMHBHJXB6xD
26BpEfuiARwt9sdvkKWr6S|Skankin' Pickle|https://open.spotify.com/embed/artist/26BpEfuiARwt9sdvkKWr6S
1o4k1cCXzsYZ9o6jX3yrGD|Slow Gherkin|https://open.spotify.com/embed/artist/1o4k1cCXzsYZ9o6jX3yrGD
61pvQOcSzBL9S6eNh67Drz|Dan Potthast|https://open.spotify.com/embed/artist/61pvQOcSzBL9S6eNh67Drz
4a9fV4pX4MheSOpPfgYuo3|The Gamits|https://open.spotify.com/embed/artist/4a9fV4pX4MheSOpPfgYuo3
5RbWruxFfxTUj0SwfRjUZd|The Fairlanes|https://open.spotify.com/embed/artist/5RbWruxFfxTUj0SwfRjUZd
1pHBVD7gBuAWjz5bJSNYnq|Apocalypse Hoboken|https://open.spotify.com/embed/artist/1pHBVD7gBuAWjz5bJSNYnq
5j3z33hoi5UZ74vyiVkJb6|Homeless Wonders|https://open.spotify.com/embed/artist/5j3z33hoi5UZ74vyiVkJb6
5cfS6UL4zHs3zaLGBNmls2|Decay|https://open.spotify.com/embed/artist/5cfS6UL4zHs3zaLGBNmls2
3MJYGxXDQhcHl0Fh5Zuyf9|Angelo Moore|https://open.spotify.com/embed/artist/3MJYGxXDQhcHl0Fh5Zuyf9
6zqlA0w5k0Al6QJFyvRrHB|Hard-Ons|https://open.spotify.com/embed/artist/6zqlA0w5k0Al6QJFyvRrHB
2VpsELNxIU5XrVjcpdY9Ek|Neil Hamburger|https://open.spotify.com/embed/artist/2VpsELNxIU5XrVjcpdY9Ek
4EzPNgGmh8l2xPoTEgivT8|Dødheimsgard|https://open.spotify.com/embed/artist/4EzPNgGmh8l2xPoTEgivT8
21LGsW7bziR4Ledx7WZ1Wf|Johnny Mathis|https://open.spotify.com/embed/artist/21LGsW7bziR4Ledx7WZ1Wf
2ExOCqwBlfBuV9gjolmTGm|The McCarthys|https://open.spotify.com/embed/artist/2ExOCqwBlfBuV9gjolmTGm
773p3GT2SYlZUbqTo1nXKI|Scandinavian Music Group|https://open.spotify.com/embed/artist/773p3GT2SYlZUbqTo1nXKI
1VXLoQbyLBSZqof7X5QCDk|Ufell|https://open.spotify.com/embed/artist/1VXLoQbyLBSZqof7X5QCDk
4D9CGeJQZFalCcfwfbr7sF|Luck Of Aleia|https://open.spotify.com/embed/artist/4D9CGeJQZFalCcfwfbr7sF
5WqF10avzOGzcTd6s3rSDc|John Sanders|https://open.spotify.com/embed/artist/5WqF10avzOGzcTd6s3rSDc
1pz8MJziu4OCTLOL6cSEBR|Michael Bloss|https://open.spotify.com/embed/artist/1pz8MJziu4OCTLOL6cSEBR
3AX4kSn4e6piFxZ0wr5ihL|Choir of St John's, Elora|https://open.spotify.com/embed/artist/3AX4kSn4e6piFxZ0wr5ihL
3XDSnbQl8YjKtXZjweDQjy|Noel Edison|https://open.spotify.com/embed/artist/3XDSnbQl8YjKtXZjweDQjy
